time,driverPlayerNum,driverPoints,globalSkill,globalConf,globalOverall,globalSpawn,globalPrecision,globalPunishment,globalRewardBias,driverSkill,driverConf,driverOverall,driverSpawn,driverPrecision,driverPunishment,driverRewardBias,driverCollectSuccess,driverCollectMiss,driverObstacleHit,driverMgPass,driverMgPerfect,driverMgFail
59.477,1,1000,0.7493,0.3453,0.5861,0.7103,0.6689,0.6689,0.4656,0.7493,0.3453,0.5861,0.7415,0.6766,0.6782,0.4343,0.8180,0.0988,0.1834,0.0000,0.0000,0.0000
60.002,1,1000,0.7510,0.3453,0.5867,0.7107,0.6693,0.6693,0.4653,0.7510,0.3453,0.5867,0.7419,0.6771,0.6786,0.4341,0.8180,0.0988,0.1834,0.0000,0.0000,0.0000
60.534,1,1000,0.7403,0.3391,0.5815,0.7070,0.6652,0.6652,0.4674,0.7403,0.3391,0.5815,0.7382,0.6729,0.6745,0.4362,0.8180,0.0988,0.2339,0.0000,0.0000,0.0000
61.059,1,1000,0.7385,0.3517,0.5839,0.7087,0.6671,0.6671,0.4664,0.7385,0.3517,0.5839,0.7399,0.6748,0.6764,0.4352,0.8180,0.0988,0.2117,0.0000,0.0000,0.0000
61.582,1,1000,0.7150,0.3594,0.5773,0.7041,0.6618,0.6618,0.4691,0.7150,0.3594,0.5773,0.7352,0.6695,0.6710,0.4380,0.7175,0.2127,0.2117,0.0000,0.0000,0.0000
62.118,1,1000,0.6976,0.3594,0.5710,0.6997,0.6568,0.6568,0.4716,0.6976,0.3594,0.5710,0.7307,0.6645,0.6660,0.4406,0.7175,0.2127,0.2117,0.0000,0.0000,0.0000
62.652,1,1250,0.7032,0.3690,0.5750,0.7025,0.6600,0.6600,0.4700,0.7032,0.3690,0.5750,0.7336,0.6677,0.6692,0.4389,0.8467,0.2127,0.1925,0.0000,0.0000,0.0000
63.161,1,1250,0.7177,0.3622,0.5793,0.7055,0.6635,0.6635,0.4683,0.7177,0.3622,0.5793,0.7367,0.6712,0.6727,0.4371,0.8467,0.2127,0.2396,0.0000,0.0000,0.0000
63.690,1,1250,0.7181,0.3740,0.5788,0.7052,0.6630,0.6630,0.4685,0.7181,0.3740,0.5788,0.7467,0.6733,0.6754,0.4270,0.8467,0.2127,0.2182,0.0000,0.0000,0.0000
64.213,1,1250,0.7119,0.3706,0.5806,0.7064,0.6645,0.6645,0.4678,0.7119,0.3706,0.5806,0.7480,0.6748,0.6768,0.4262,0.7476,0.1878,0.3119,0.0000,0.0000,0.0000
64.715,1,1250,0.6833,0.3706,0.5701,0.6991,0.6561,0.6561,0.4720,0.6833,0.3706,0.5701,0.7404,0.6663,0.6684,0.4306,0.7476,0.1878,0.3119,0.0000,0.0000,0.0000
