run_time,frame,delta_time,speed,pos_x,pos_y,pos_z,steer,throttle,brake,slow_brake,input_count_frame,inputs_per_second,collision_count,last_warning_reaction,last_hazard_reaction,last_drift_reaction,last_reaction_type,last_cue_type
3.6747,1874,0.0238,13.2391,25.2323,-136.0900,760.9781,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.6975,1875,0.0228,13.3341,25.2323,-136.0900,760.9780,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.7234,1876,0.0258,13.4253,25.2323,-136.0900,760.9781,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.7452,1877,0.0218,13.5286,25.2284,-136.0900,761.9512,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.7686,1878,0.0234,13.6160,25.2284,-136.0900,761.9512,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.7915,1879,0.0228,13.7098,25.2284,-136.0900,761.9512,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.8148,1880,0.0233,13.8011,25.2249,-136.0900,762.8855,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.8369,1881,0.0221,13.8945,25.2249,-136.0900,762.8855,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.8595,1882,0.0225,13.9829,25.2249,-136.0900,762.8855,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.8825,1883,0.0231,14.0731,25.2214,-136.0900,763.8361,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.9063,1884,0.0238,14.1653,25.2214,-136.0900,763.8361,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.9290,1885,0.0226,14.2606,25.2214,-136.0900,763.8361,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.9521,1886,0.0231,14.3511,25.2181,-136.0900,764.8286,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.9751,1887,0.0230,14.4437,25.2181,-136.0900,764.8286,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
3.9979,1888,0.0228,14.5357,25.2181,-136.0900,764.8286,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.0198,1889,0.0219,14.6268,25.2151,-136.0900,765.8299,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.0429,1890,0.0231,14.7144,25.2151,-136.0900,765.8299,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.0661,1891,0.0232,14.8068,25.2151,-136.0900,765.8299,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.0887,1892,0.0226,14.8995,25.2123,-136.0900,766.8406,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.1118,1893,0.0231,14.9901,25.2123,-136.0900,766.8406,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.1337,1894,0.0219,15.0823,25.2106,-136.0900,767.5264,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.1569,1895,0.0232,15.1700,25.2106,-136.0900,767.5264,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.1803,1896,0.0234,15.2629,25.2106,-136.0900,767.5264,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.2027,1897,0.0223,15.3565,25.2081,-136.0900,768.5754,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.2249,1898,0.0223,15.4459,25.2081,-136.0900,768.5755,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.2475,1899,0.0226,15.5349,25.2081,-136.0900,768.5755,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.2709,1900,0.0233,15.6254,25.2062,-136.0900,769.6199,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.2934,1901,0.0225,15.7187,25.2062,-136.0900,769.6198,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.3157,1902,0.0223,15.8089,25.2051,-136.0900,770.3438,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.3389,1903,0.0231,15.8981,25.2051,-136.0900,770.3438,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.3615,1904,0.0227,15.9906,25.2051,-136.0900,770.3438,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.3845,1905,0.0230,16.0813,25.2037,-136.0900,771.4336,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.4069,1906,0.0224,16.1732,25.2037,-136.0900,771.4336,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.4292,1907,0.0223,16.2628,25.2037,-136.0900,771.4336,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.4523,1908,0.0232,16.3519,25.2030,-136.0900,772.5297,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.4759,1909,0.0235,16.4446,25.2030,-136.0900,772.5297,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.4996,1910,0.0237,16.5387,25.2030,-136.0900,772.5297,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.5214,1911,0.0218,16.6336,25.2029,-136.0900,773.6998,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.5443,1912,0.0229,16.7209,25.2029,-136.0900,773.6998,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.5670,1913,0.0227,16.8126,25.2029,-136.0900,773.6998,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.5900,1914,0.0230,16.9033,25.2036,-136.0900,774.8345,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.6136,1915,0.0236,16.9951,25.2036,-136.0900,774.8345,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.6363,1916,0.0227,17.0896,25.2046,-136.0900,775.6246,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.6587,1917,0.0225,17.1803,25.2046,-136.0900,775.6246,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.6810,1918,0.0222,17.2702,25.2046,-136.0900,775.6246,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.7041,1919,0.0231,17.3591,25.2068,-136.0900,776.7932,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.7269,1920,0.0228,17.4516,25.2068,-136.0900,776.7932,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.7500,1921,0.0231,17.5429,25.2068,-136.0900,776.7932,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.7721,1922,0.0221,17.6351,25.2105,-136.0900,778.0056,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.7959,1923,0.0238,17.7235,25.2105,-136.0900,778.0056,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.8192,1924,0.0233,17.8188,25.2105,-136.0900,778.0056,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.8426,1925,0.0233,17.9122,25.2158,-136.0900,779.2398,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.8650,1926,0.0225,18.0055,25.2158,-136.0900,779.2398,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.8882,1927,0.0232,18.0954,25.2158,-136.0900,779.2398,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.9110,1928,0.0227,18.1881,25.2234,-136.0900,780.4883,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.9337,1929,0.0227,18.2790,25.2234,-136.0900,780.4883,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.9566,1930,0.0230,18.3700,25.2299,-136.0900,781.3113,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
4.9787,1931,0.0221,18.4618,25.2299,-136.0900,781.3113,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.0017,1932,0.0229,18.5502,25.2299,-136.0900,781.3113,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.0241,1933,0.0225,18.6418,25.2097,-136.0900,782.5716,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.0466,1934,0.0224,18.7318,25.2097,-136.0900,782.5716,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.0698,1935,0.0232,18.8216,25.2097,-136.0900,782.5716,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.0926,1936,0.0228,18.9143,25.1918,-136.0900,783.8534,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.1148,1937,0.0222,19.0056,25.1918,-136.0900,783.8534,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.1383,1938,0.0236,19.0943,25.1918,-136.0900,783.8534,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.1621,1939,0.0238,19.1885,25.1764,-136.0900,785.1632,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.1865,1940,0.0244,19.2836,25.1764,-136.0900,785.1633,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.2084,1941,0.0219,19.3811,25.1764,-136.0900,785.1633,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.2318,1942,0.0234,19.4688,25.1638,-136.0900,786.5209,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.2540,1943,0.0222,19.5624,25.1638,-136.0900,786.5209,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.2769,1944,0.0230,19.6510,25.1571,-136.0900,787.4148,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.2989,1945,0.0220,19.7429,25.1571,-136.0900,787.4149,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.3220,1946,0.0231,19.8307,25.1571,-136.0900,787.4149,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.3455,1947,0.0235,19.9231,25.1497,-136.0900,788.7628,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.3683,1948,0.0228,20.0170,25.1497,-136.0900,788.7628,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.3906,1949,0.0223,20.1082,25.1497,-136.0900,788.7628,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.4132,1950,0.0226,20.1976,25.1450,-136.0901,790.1439,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.4363,1951,0.0231,20.2882,25.1450,-136.0901,790.1439,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.4579,1952,0.0216,20.3806,25.1450,-136.0901,790.1439,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.4807,1953,0.0228,20.4669,25.1433,-136.0901,791.5157,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.5031,1954,0.0224,20.5580,25.1433,-136.0901,791.5157,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.5260,1955,0.0229,20.6476,25.1433,-136.0901,791.5157,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.5479,1956,0.0219,20.7391,25.1447,-136.0901,792.9204,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.5707,1957,0.0228,20.8268,25.1447,-136.0901,792.9204,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.5926,1958,0.0219,20.9180,25.1471,-136.0901,793.8550,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.6151,1959,0.0225,21.0054,25.1471,-136.0901,793.8550,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.6376,1960,0.0226,21.0954,25.1471,-136.0901,793.8550,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.6597,1961,0.0221,21.1857,25.1532,-136.0901,795.2661,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.6829,1962,0.0231,21.2742,25.1532,-136.0901,795.2660,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.7049,1963,0.0220,21.3667,25.1532,-136.0901,795.2661,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.7275,1964,0.0227,21.4546,25.1625,-136.0902,796.7050,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.7497,1965,0.0222,21.5453,25.1625,-136.0902,796.7050,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.7722,1966,0.0225,21.6340,25.1703,-136.0902,797.6703,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.7946,1967,0.0224,21.7239,25.1703,-136.0902,797.6703,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.8175,1968,0.0229,21.8137,25.1703,-136.0902,797.6703,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.8409,1969,0.0234,21.9051,25.1848,-136.0903,799.1523,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.8635,1970,0.0226,21.9989,25.1848,-136.0903,799.1523,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.8856,1971,0.0221,22.0894,25.1848,-136.0903,799.1523,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.9076,1972,0.0220,22.1777,25.2025,-136.0903,800.6559,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.9300,1973,0.0224,22.2655,25.2025,-136.0903,800.6559,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.9524,1974,0.0224,22.3551,25.2158,-136.0903,801.6471,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.9749,1975,0.0226,22.4446,25.2158,-136.0903,801.6471,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
5.9964,1976,0.0215,22.5349,25.2158,-136.0903,801.6471,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.0196,1977,0.0231,22.6209,25.2384,-136.0904,803.1444,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.0425,1978,0.0230,22.7134,25.2384,-136.0904,803.1444,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.0643,1979,0.0218,22.8053,25.2384,-136.0904,803.1444,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.0865,1980,0.0222,22.8926,25.2647,-136.0904,804.6883,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.1090,1981,0.0225,22.9812,25.2647,-136.0904,804.6883,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.1332,1982,0.0242,23.0713,25.2841,-136.0905,805.7232,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.1553,1983,0.0221,23.1681,25.2841,-136.0905,805.7231,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.1782,1984,0.0230,23.2564,25.2841,-136.0905,805.7232,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.2001,1985,0.0218,23.3482,25.3168,-136.0905,807.3319,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.2235,1986,0.0234,23.4356,25.3168,-136.0905,807.3319,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.2452,1987,0.0217,23.5292,25.3168,-136.0905,807.3319,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.2677,1988,0.0225,23.6161,25.3519,-136.0906,808.9028,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.2911,1989,0.0233,23.7062,25.3519,-136.0906,808.9028,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.3126,1990,0.0215,23.7995,25.3782,-136.0906,809.9976,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.3532,1991,0.0406,23.8857,25.3782,-136.0906,809.9976,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.3659,1992,0.0127,24.0480,25.4108,-136.0906,811.2689,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.3803,1993,0.0144,24.0987,25.4164,-136.0906,811.4882,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.4037,1994,0.0234,24.1564,25.4164,-136.0906,811.4882,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.4261,1995,0.0224,24.2500,25.4164,-136.0906,811.4882,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.4483,1996,0.0222,24.3395,25.4653,-136.0907,813.2529,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.4716,1997,0.0234,24.4283,25.4653,-136.0907,813.2529,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.4923,1998,0.0207,24.5217,25.4981,-136.0907,814.3624,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.5155,1999,0.0232,24.6044,25.4981,-136.0907,814.3624,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.5375,2000,0.0219,24.6973,25.4981,-136.0907,814.3624,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.5600,2001,0.0226,24.7851,25.5490,-136.0908,815.9907,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.5827,2002,0.0227,24.8753,25.5490,-136.0908,815.9907,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.6034,2003,0.0207,24.9661,25.5490,-136.0908,815.9907,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.6254,2004,0.0219,25.0489,25.6040,-136.0908,817.6375,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.6487,2005,0.0233,25.1367,25.6040,-136.0908,817.6375,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.6697,2006,0.0210,25.2299,25.6040,-136.0908,817.6375,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.6911,2007,0.0214,25.3139,25.6636,-136.0909,819.3068,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.7126,2008,0.0215,25.3996,25.6636,-136.0909,819.3068,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.7350,2009,0.0224,25.4857,25.6636,-136.0909,819.3068,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.7565,2010,0.0215,25.5752,25.7268,-136.0909,820.9664,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.7782,2011,0.0218,25.6611,25.7268,-136.0909,820.9664,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.8001,2012,0.0218,25.7482,25.7268,-136.0909,820.9664,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.8217,2013,0.0216,25.8355,25.7953,-136.0909,822.6456,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.8452,2014,0.0235,25.9220,25.7953,-136.0909,822.6456,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.8668,2015,0.0216,26.0159,25.7953,-136.0909,822.6456,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.8881,2016,0.0213,26.1024,25.8715,-136.0909,824.3866,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.9102,2017,0.0221,26.1874,25.8715,-136.0909,824.3866,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.9328,2018,0.0226,26.2760,25.9247,-136.0909,825.5239,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.9545,2019,0.0217,26.3663,25.9247,-136.0909,825.5239,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.9766,2020,0.0221,26.4531,25.9247,-136.0909,825.5239,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
6.9986,2021,0.0220,26.5416,26.0140,-136.0908,827.2798,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.0202,2022,0.0216,26.6296,26.0140,-136.0908,827.2798,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.0418,2023,0.0216,26.7161,26.0140,-136.0908,827.2798,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.0638,2024,0.0221,26.8024,26.1201,-136.0907,829.0201,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.0853,2025,0.0214,26.8906,26.1201,-136.0907,829.0201,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.1075,2026,0.0222,26.9763,26.1201,-136.0907,829.0201,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.1293,2027,0.0218,27.0651,26.3278,-136.0900,830.7615,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.1511,2028,0.0218,27.1523,26.3278,-136.0900,830.7615,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.1725,2029,0.0214,27.2395,26.4858,-136.0892,831.9333,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.1948,2030,0.0223,27.3252,26.4858,-136.0892,831.9333,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.2166,2031,0.0218,27.4145,26.4858,-136.0892,831.9333,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.2395,2032,0.0228,27.5017,26.7423,-136.0878,833.7125,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.2616,2033,0.0222,27.5930,26.7423,-136.0878,833.7125,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.2842,2034,0.0226,27.6817,26.7423,-136.0878,833.7125,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.3051,2035,0.0209,27.7721,27.0316,-136.0867,835.5630,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.3264,2036,0.0214,27.8555,27.0316,-136.0867,835.5629,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.3493,2037,0.0229,27.9409,27.0316,-136.0867,835.5629,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.3706,2038,0.0213,28.0325,27.3362,-136.0861,837.3569,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.3928,2039,0.0222,28.1175,27.3362,-136.0861,837.3569,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.4146,2040,0.0218,28.2065,27.3362,-136.0861,837.3569,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.4370,2041,0.0224,28.2936,27.6714,-136.0858,839.1682,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.4590,2042,0.0220,28.3833,27.6714,-136.0858,839.1682,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.4808,2043,0.0218,28.4713,27.6714,-136.0858,839.1682,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.5033,2044,0.0225,28.5584,28.0469,-136.0858,841.0150,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.5256,2045,0.0223,28.6485,28.0469,-136.0858,841.0150,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
7.5465,2046,0.0209,28.7377,28.0469,-136.0858,841.0150,0.0000,1.0000,0.0000,0.0000,0,0,0,-1.0000,-1.0000,-1.0000,,
